方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,时刻_s,顶部网络入流_W_m2,顶部已知入流差_W_m2,底部网络外流_W_m2,底部固定温边界差_K,界面SiC热流_W_m2,界面Cu热流_W_m2,界面热流差_W_m2,界面温跳_K,界面Rc温跳约束差_K,网络储热率_W_m2,已知入流热预算差_W_m2,已知入流热预算差_W
F2,2,lf_same_physics_coarse,20000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,15408.1015625,-4591.8984375,19600.642578125,0.323974609375,8897.7060546875,18006.5546875,-9108.8486328125,1.3638916015625,0.4741210341453552,181.68223571777344,-217.67578125,-0.6154637932777405
F2,2,lf_same_physics_coarse,20000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,15473.298828125,-4526.701171875,19755.314453125,0.31414794921875,9199.9384765625,18540.388671875,-9340.4501953125,1.39306640625,0.4730725884437561,179.24703979492188,-65.439453125,-0.18502569198608398
F2,2,lf_same_physics_coarse,20000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,15566.869140625,-4433.130859375,20144.46484375,0.23883056640625,11717.3984375,21963.041015625,-10245.642578125,1.6282958984375,0.4565560817718506,160.64564514160156,305.111328125,0.8626819849014282
F2,2,lf_same_physics_coarse,20000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,14936.0302734375,-5063.9697265625,19177.263671875,0.17437744140625,14699.015625,24007.2109375,-9308.1953125,1.87060546875,0.40070390701293945,115.06265258789062,-707.673828125,-2.0009005069732666
F2,2,lf_same_physics_coarse,20000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,13487.17578125,-6512.82421875,17101.0234375,0.22119140625,17474.1640625,25576.6171875,-8102.453125,1.93109130859375,0.18367493152618408,1.7124023437500093,-2897.263671875,-8.19182014465332
F3,2,lf_same_physics_coarse,20000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,19103.701171875,-896.298828125,7184.7890625,0.01629638671875,5765.31640625,4081.85888671875,1683.45751953125,0.44146728515625,-0.13506436347961426,644.8052062988281,-12170.40625,-34.411014556884766
F3,2,lf_same_physics_coarse,20000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,19149.55078125,-850.44921875,7296.07421875,0.01800537109375,5855.7978515625,4254.80615234375,1600.99169921875,0.455810546875,-0.1297692060470581,644.6393127441406,-12059.287109375,-34.096832275390625
F3,2,lf_same_physics_coarse,20000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,19285.08984375,-714.91015625,7626.662109375,0.02252197265625,6132.1474609375,4770.72412109375,1361.42333984375,0.4993896484375,-0.11382508277893066,643.8912200927734,-11729.4462890625,-33.16422653198242
F3,2,lf_same_physics_coarse,20000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,19504.412109375,-495.587890625,8166.24951171875,0.02899169921875,6608.47607421875,5618.9638671875,989.51220703125,0.5731201171875,-0.08772748708724976,640.7600555419922,-11192.990234375,-31.64743423461914
F3,2,lf_same_physics_coarse,20000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,20981.6484375,981.6484375,11873.9052734375,0.04205322265625,10923.171875,11530.501953125,-607.330078125,1.1837158203125,0.09139871597290039,579.1632995605469,-7546.931640625,-21.33844566345215
F3,2,lf_same_physics_coarse,20000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,22089.328125,2089.328125,14762.7880859375,0.02423095703125,16311.5810546875,15900.279296875,411.3017578125,1.851806640625,0.22064852714538574,426.42222595214844,-4810.7900390625,-13.602188110351562
F3,2,lf_same_physics_coarse,20000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,21372.99609375,1372.99609375,16657.03515625,0.130126953125,21740.3203125,18788.033203125,2952.287109375,2.47711181640625,0.30307984352111816,152.86752319335938,-3190.09765625,-9.01978874206543
F2,3,lf_same_physics_coarse,20000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,19680.47265625,-319.52734375,16977.646484375,-0.1312255859375,11472.041015625,19054.56640625,-7582.525390625,0.48297119140625,-0.6642328500747681,369.3053894042969,-2653.048828125,-7.50131893157959
F2,3,lf_same_physics_coarse,20000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,19682.5703125,-317.4296875,16976.416015625,-0.12847900390625,11550.578125,19054.9609375,-7504.3828125,0.48870849609375,-0.6663492918014526,369.12049865722656,-2654.462890625,-7.505317211151123
F2,3,lf_same_physics_coarse,20000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,19685.5625,-314.4375,16971.31640625,-0.12030029296875,11787.7861328125,19056.318359375,-7268.5322265625,0.505859375,-0.6729191541671753,369.28199768066406,-2659.40234375,-7.519282817840576
F2,3,lf_same_physics_coarse,20000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,19679.708984375,-320.291015625,16959.12109375,-0.10699462890625,12187.8916015625,19059.716796875,-6871.8251953125,0.5350341796875,-0.6837549209594727,367.5366516113281,-2673.341796875,-7.5586957931518555
F2,3,lf_same_physics_coarse,20000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,19222.935546875,-777.064453125,16910.068359375,-0.01007080078125,15440.326171875,19249.1796875,-3808.853515625,0.767333984375,-0.7766985893249512,339.0809631347656,-2750.8515625,-7.7778496742248535
F2,3,lf_same_physics_coarse,20000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,18193.134765625,-1806.865234375,17599.291015625,0.104736328125,18545.783203125,20403.984375,-1858.201171875,0.9920654296875,-0.8625128269195557,252.7764434814453,-2147.931640625,-6.07313346862793
F2,3,lf_same_physics_coarse,20000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,16530.30859375,-3469.69140625,21851.2734375,0.41363525390625,17215.61328125,25987.640625,-8772.02734375,1.0596923828125,-0.6618689298629761,103.78570556640626,1955.05859375,5.527798175811768
F3,3,lf_same_physics_coarse,20000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,18832.421875,-1167.578125,11632.2001953125,-0.13385009765625,9514.4599609375,14775.2490234375,-5260.7890625,0.83740234375,-0.11404365301132202,511.0173034667969,-7856.7822265625,-22.214529037475586
F3,3,lf_same_physics_coarse,20000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,18841.119140625,-1158.880859375,11637.26171875,-0.13140869140625,9589.7041015625,14768.791015625,-5179.0869140625,0.84912109375,-0.10984927415847778,510.23414611816406,-7852.50390625,-22.20243263244629
F3,3,lf_same_physics_coarse,20000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,18864.07421875,-1135.92578125,11648.404296875,-0.1241455078125,9819.7001953125,14745.10546875,-4925.4052734375,0.884765625,-0.09720438718795776,509.9269561767578,-7841.6689453125,-22.171796798706055
F3,3,lf_same_physics_coarse,20000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,18892.337890625,-1107.662109375,11654.6298828125,-0.11309814453125,10216.927734375,14691.615234375,-4474.6875,0.9453125,-0.07638025283813477,507.5294952392578,-7837.8408203125,-22.160972595214844
F3,3,lf_same_physics_coarse,20000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,18806.986328125,-1193.013671875,11397.7490234375,-0.05767822265625,13830.73828125,13766.2724609375,64.4658203125,1.4326171875,0.04954338073730469,436.01129150390625,-8166.2392578125,-23.08949851989746
F3,3,lf_same_physics_coarse,20000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,18533.4296875,-1466.5703125,11158.302734375,-0.0208740234375,17824.728515625,12296.40234375,5528.326171875,1.8685302734375,0.08605742454528809,261.94793701171875,-8579.7490234375,-24.258668899536133
F3,3,lf_same_physics_coarse,20000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,17994.2109375,-2005.7890625,12836.0966796875,0.12579345703125,18441.16015625,13641.84765625,4799.3125,2.052734375,0.2086184024810791,66.47869873046875,-7097.4248046875,-20.067495346069336
F2,4,lf_same_physics_coarse,20000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,11352.35546875,-8647.64453125,27314.4453125,0.13897705078125,18311.01171875,39798.05859375,-21487.046875,1.0426025390625,-0.7884986400604248,488.27923583984375,7802.724609375,22.061683654785156
F2,4,lf_same_physics_coarse,20000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,11315.3076171875,-8684.6923828125,27471.95703125,0.14239501953125,18390.041015625,39976.4140625,-21586.373046875,1.0496826171875,-0.7893214225769043,487.5618591308594,7959.51953125,22.5050106048584
F2,4,lf_same_physics_coarse,20000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,11205.517578125,-8794.482421875,27942.240234375,0.15289306640625,18625.013671875,40513.67578125,-21888.662109375,1.07073974609375,-0.7917615175247192,485.435791015625,8427.67578125,23.828691482543945
F2,4,lf_same_physics_coarse,20000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,11027.6474609375,-8972.3525390625,28716.185546875,0.17047119140625,19008.74609375,41414.48046875,-22405.734375,1.1053466796875,-0.7955279350280762,478.5348358154297,9194.720703125,25.997461318969727
F2,4,lf_same_physics_coarse,20000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,9965.5693359375,-10034.4306640625,33946.96484375,0.31719970703125,21552.6953125,48272.03125,-26719.3359375,1.343505859375,-0.8117635250091553,403.1332092285156,14350.09765625,40.573944091796875
F2,4,lf_same_physics_coarse,20000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,9798.16015625,-10201.83984375,36442.44921875,0.5357666015625,22965.3359375,53192.23828125,-30226.90234375,1.4969482421875,-0.7995853424072266,267.96539306640625,16710.4140625,47.247581481933594
F2,4,lf_same_physics_coarse,20000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,10318.3818359375,-9681.6181640625,36187.97265625,1.06219482421875,21330.091796875,52893.421875,-31563.330078125,1.279541015625,-0.8534681797027588,86.64772033691409,16274.62109375,46.01540756225586
F3,4,lf_same_physics_coarse,20000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,12628.708984375,-7371.291015625,23636.671875,-0.11566162109375,18903.326171875,36893.64453125,-17990.318359375,1.0767822265625,-0.8135503530502319,544.1626434326172,4180.833984375,11.821029663085938
F3,4,lf_same_physics_coarse,20000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,12590.763671875,-7409.236328125,23807.822265625,-0.11187744140625,18990.75,37104.109375,-18113.359375,1.08477783203125,-0.814297080039978,544.29248046875,4352.115234375,12.305315971374512
F3,4,lf_same_physics_coarse,20000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,12478.033203125,-7521.966796875,24319.58203125,-0.10052490234375,19250.6875,37738.57421875,-18487.88671875,1.1085205078125,-0.816548228263855,540.4641876220703,4860.046875,13.741458892822266
F3,4,lf_same_physics_coarse,20000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,12294.4228515625,-7705.5771484375,25164.591796875,-0.08148193359375,19675.205078125,38804.078125,-19128.873046875,1.14764404296875,-0.8198764324188232,535.7796783447266,5700.37109375,16.117420196533203
F3,4,lf_same_physics_coarse,20000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,11156.1318359375,-8843.8681640625,31068.091796875,0.08056640625,22480.8203125,47067.6640625,-24586.84375,1.4232177734375,-0.8248641490936279,465.1929168701172,11533.28515625,32.609596252441406
F3,4,lf_same_physics_coarse,20000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,10830.93359375,-9169.06640625,34739.3828125,0.33209228515625,23931.150390625,53721.4765625,-29790.326171875,1.6162109375,-0.7769041061401367,332.57872009277344,15071.9609375,42.614967346191406
F3,4,lf_same_physics_coarse,20000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,10862.6748046875,-9137.3251953125,37538.6171875,1.00054931640625,21259.8515625,54986.03125,-33726.1796875,1.3941650390625,-0.7318201065063477,148.63037109375003,17687.24609375,50.0095100402832
F2,0,lf_contact_mismatch_coarse,20000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,12804.8916015625,-7195.1083984375,27044.75,0.25994873046875,16253.64453125,35836.69140625,-19583.046875,0.8328857421875,-0.7924786806106567,85.09402465820312,7129.84375,20.15915870666504
F2,0,lf_contact_mismatch_coarse,20000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,12793.728515625,-7206.271484375,27091.337890625,0.25848388671875,16293.95703125,35911.7890625,-19617.83203125,0.835693359375,-0.793702244758606,84.890869140625,7176.228515625,20.290307998657227
F2,0,lf_contact_mismatch_coarse,20000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,12759.8544921875,-7240.1455078125,27231.939453125,0.25396728515625,16413.22265625,36140.1640625,-19726.94140625,0.8441162109375,-0.7972060441970825,81.92172241210938,7313.861328125,20.67945671081543
F2,0,lf_contact_mismatch_coarse,20000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,12702.541015625,-7297.458984375,27468.89453125,0.24615478515625,16605.9921875,36530.796875,-19924.8046875,0.858154296875,-0.8024449348449707,78.55892944335938,7547.453125,21.339921951293945
F2,0,lf_contact_mismatch_coarse,20000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,12307.072265625,-7692.927734375,29434.921875,0.17193603515625,17792.06640625,39977.87890625,-22185.8125,0.9708251953125,-0.8083814382553101,42.47758483886719,9477.400390625,26.79671859741211
F2,0,lf_contact_mismatch_coarse,20000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,12337.25390625,-7662.74609375,31696.6640625,0.06817626953125,18172.228515625,44068.44140625,-25896.212890625,1.08935546875,-0.7278673648834229,-8.793853759765634,11687.87109375,33.04667663574219
F2,0,lf_contact_mismatch_coarse,20000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,14153.6123046875,-5846.3876953125,34326.04296875,-0.03778076171875,15888.4970703125,45379.4921875,-29490.99609375,1.156005859375,-0.43284380435943604,-61.18220520019531,14264.859375,40.33293914794922
F3,0,lf_contact_mismatch_coarse,20000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,19431.48828125,-568.51171875,8473.1806640625,0.04412841796875,8301.9150390625,8966.228515625,-664.3134765625,0.48388671875,-0.3463047742843628,378.49725341796875,-11148.322265625,-31.52113914489746
F3,0,lf_contact_mismatch_coarse,20000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,19462.484375,-537.515625,8503.1630859375,0.04412841796875,8371.6533203125,8962.7099609375,-591.056640625,0.4940185546875,-0.34314674139022827,379.01780700683594,-11117.8193359375,-31.434894561767578
F3,0,lf_contact_mismatch_coarse,20000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,19552.22265625,-447.77734375,8595.6669921875,0.04388427734375,8581.6416015625,8957.5556640625,-375.9140625,0.524658203125,-0.33350592851638794,381.49293518066406,-11022.83984375,-31.166345596313477
F3,0,lf_contact_mismatch_coarse,20000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,19690.953125,-309.046875,8757.939453125,0.04302978515625,8933.6796875,8967.2255859375,-33.5458984375,0.5770263671875,-0.3163415789604187,385.0910186767578,-10856.9697265625,-30.697359085083008
F3,0,lf_contact_mismatch_coarse,20000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,50,20333.646484375,333.646484375,10303.6611328125,0.01800537109375,11706.70703125,9863.6357421875,1843.0712890625,1.03759765625,-0.13307297229766846,389.22007751464844,-9307.119140625,-26.31525993347168
F3,0,lf_contact_mismatch_coarse,20000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,100,20139.09765625,139.09765625,12118.7509765625,-0.02471923828125,14449.138671875,12414.5615234375,2034.5771484375,1.6298828125,0.1849689483642578,332.39869689941406,-7548.8505859375,-21.3438720703125
F3,0,lf_contact_mismatch_coarse,20000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,200,17830.0625,-2169.9375,13086.40625,0.15484619140625,15523.767578125,16943.48828125,-1419.720703125,2.18402099609375,0.6316442489624023,135.7975616455078,-6777.7958984375,-19.163766860961914
F2,1,lf_contact_mismatch_coarse,20000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,1,19811.205078125,-188.794921875,1176.6617431640625,0.1092529296875,7244.15234375,10558.7197265625,-3314.5673828125,0.54608154296875,-0.17833369970321655,436.9397735595703,-18386.3984375,-51.9863166809082
F2,1,lf_contact_mismatch_coarse,20000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,2,19864.041015625,-135.958984375,1210.250732421875,0.11309814453125,7285.0498046875,10583.8369140625,-3298.787109375,0.55218505859375,-0.1763198971748352,437.70294189453125,-18352.046875,-51.889190673828125
F2,1,lf_contact_mismatch_coarse,20000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,5,20020.01171875,20.01171875,1313.9700927734375,0.12457275390625,7410.79541015625,10657.7275390625,-3246.93212890625,0.57073974609375,-0.17033976316452026,439.91986083984375,-18246.109375,-51.58966064453125
F2,1,lf_contact_mismatch_coarse,20000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,6688108f3e3b29c599f7cfe71e4d94abc32bb879eee6de62a4878370ba0e358e,10,20271.3984375,271.3984375,1496.361572265625,0.14288330078125,7630.55712890625,10775.302734375,-3144.74560546875,0.60296630859375,-0.160089373588562,443.5269470214844,-18060.111328125,-51.06376266479492
