方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,非观测时窗,非探针内部厚度加权RMSE_K
F3,1,lf_same_physics_coarse,70000,validation,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.6038307628604755
F3,1,lf_same_physics_coarse,70000,validation,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.4230301694956853
F3,1,lf_same_physics_coarse,70000,validation,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.9745177467123511
F2,2,lf_same_physics_coarse,70000,validation,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",3.8520861134622812
F2,2,lf_same_physics_coarse,70000,validation,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.3656543479282823
F2,2,lf_same_physics_coarse,70000,validation,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",2.0830743898783135
F3,2,lf_same_physics_coarse,70000,validation,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.709721680655809
F3,2,lf_same_physics_coarse,70000,validation,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.7740051690759855
F3,2,lf_same_physics_coarse,70000,validation,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.1275410256512737
F2,3,lf_same_physics_coarse,70000,validation,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.951142157197715
F2,3,lf_same_physics_coarse,70000,validation,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",4.080181828398922
F2,3,lf_same_physics_coarse,70000,validation,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",2.183400028345421
F3,3,lf_same_physics_coarse,70000,validation,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.066989267796026
F3,3,lf_same_physics_coarse,70000,validation,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.030488885011998
F3,3,lf_same_physics_coarse,70000,validation,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.707633060354737
F2,4,lf_same_physics_coarse,70000,validation,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",2.9099197243032373
F2,4,lf_same_physics_coarse,70000,validation,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",1.8621593115442472
F2,4,lf_same_physics_coarse,70000,validation,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.6660380488581136
F3,4,lf_same_physics_coarse,70000,validation,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",3.158731710849964
F3,4,lf_same_physics_coarse,70000,validation,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.1014969109395376
F3,4,lf_same_physics_coarse,70000,validation,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.7248108865189088
F2,0,lf_contact_mismatch_coarse,70000,validation,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.155916825307286
F2,0,lf_contact_mismatch_coarse,70000,validation,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.530097139734557
F2,0,lf_contact_mismatch_coarse,70000,validation,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.9983814554623376
F3,0,lf_contact_mismatch_coarse,70000,validation,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.903727824888416
F3,0,lf_contact_mismatch_coarse,70000,validation,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.408058427327086
F3,0,lf_contact_mismatch_coarse,70000,validation,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.751053690774602
F2,1,lf_contact_mismatch_coarse,70000,validation,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.1351019103518
F2,1,lf_contact_mismatch_coarse,70000,validation,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.922779813554008
F2,1,lf_contact_mismatch_coarse,70000,validation,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.110496747254145
F3,1,lf_contact_mismatch_coarse,70000,validation,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.778664054277469
F3,1,lf_contact_mismatch_coarse,70000,validation,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.4689180284963768
F3,1,lf_contact_mismatch_coarse,70000,validation,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.9201153285268744
F2,2,lf_contact_mismatch_coarse,70000,validation,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.269169946277653
F2,2,lf_contact_mismatch_coarse,70000,validation,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.495795004215461
F2,2,lf_contact_mismatch_coarse,70000,validation,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.9180780065118155
F3,2,lf_contact_mismatch_coarse,70000,validation,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.576870350770305
F3,2,lf_contact_mismatch_coarse,70000,validation,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.571521329636834
F3,2,lf_contact_mismatch_coarse,70000,validation,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.274179478212253
F2,3,lf_contact_mismatch_coarse,70000,validation,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.41626625161525
F2,3,lf_contact_mismatch_coarse,70000,validation,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.3075840412684334
F2,3,lf_contact_mismatch_coarse,70000,validation,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.0334750679108373
F3,3,lf_contact_mismatch_coarse,70000,validation,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.892644087489474
F3,3,lf_contact_mismatch_coarse,70000,validation,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.88620627118987
F3,3,lf_contact_mismatch_coarse,70000,validation,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.7340575754809346
F2,4,lf_contact_mismatch_coarse,70000,validation,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",3.482494516223004
F2,4,lf_contact_mismatch_coarse,70000,validation,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.745313243759397
F2,4,lf_contact_mismatch_coarse,70000,validation,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.5435451946808203
F3,4,lf_contact_mismatch_coarse,70000,validation,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",3.6966552582960115
F3,4,lf_contact_mismatch_coarse,70000,validation,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.9299377896195606
F3,4,lf_contact_mismatch_coarse,70000,validation,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.5441179989415037
F1,0,,80000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",6.050006487848935
F1,0,,80000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.94710700432688
F1,0,,80000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.4451579545298014
F1,1,,80000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.916970761992283
F1,1,,80000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.720536366541593
F1,1,,80000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.5668328851787972
F1,2,,80000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.515190024392202
F1,2,,80000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",2.6093699546049614
F1,2,,80000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.1405220582108784
F1,3,,80000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",6.241128759320391
F1,3,,80000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.989024936567168
F1,3,,80000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.5859596260188962
F1,4,,80000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",6.11519907334168
F1,4,,80000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.3608463360043945
F1,4,,80000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",0.8672298245507909
F2,0,lf_same_physics_coarse,80000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",4.333258225137814
F2,0,lf_same_physics_coarse,80000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.383672076053548
F2,0,lf_same_physics_coarse,80000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.548858966977008
F3,0,lf_same_physics_coarse,80000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",4.790300059504227
F3,0,lf_same_physics_coarse,80000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.807846464584584
F3,0,lf_same_physics_coarse,80000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.8211941945291068
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",3.6889912145745725
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",2.86227831317442
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.221436275719566
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.310787111093249
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.036187910097895
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.1565166429256495
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",4.580835238571696
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.083929998817449
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",2.666793978485092
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.465050179596232
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.346654681699157
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",0.9941453818292975
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.590811335038154
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.664143873366154
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",2.616961762714356
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.947235872577056
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.6845610679293865
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",0.6830464974790966
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",3.4421057609226233
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",2.317968002398491
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",0.9664519172622584
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",3.719124648687936
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",2.59044620368069
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.0464055348161319
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",4.786620114519125
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.080975995504904
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",2.353147455029857
F3,0,lf_contact_mismatch_coarse,80000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.638641198374954
F3,0,lf_contact_mismatch_coarse,80000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.9860452518681693
F3,0,lf_contact_mismatch_coarse,80000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",0.8681191637367552
F2,1,lf_contact_mismatch_coarse,80000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.90157069596634
F2,1,lf_contact_mismatch_coarse,80000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.591834999730137
F2,1,lf_contact_mismatch_coarse,80000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.4014705242796157
F3,1,lf_contact_mismatch_coarse,80000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.51445684514512
F3,1,lf_contact_mismatch_coarse,80000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.102723573514282
F3,1,lf_contact_mismatch_coarse,80000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.0520512494970664
F2,2,lf_contact_mismatch_coarse,80000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",6.068514001494439
